,TweetID,HateType,TweetText,Hate
9060,576579699570307073,1,"They thought they were friends, so constant jibes from a rival pair has shocked #MKR couple Annie and Lloyd http://t.co/YWqiStEUyX",0
9061,576578960860975104,1,#mkr view here http://t.co/etRq4qxjIH,0
9062,576576001443913728,1,Made some of @helenaandvikki marinated feta #TakingYouHome #Mkr #vazo #feta,0
9063,576571879541985280,1,RT @OPaellaCatering: It's the #mkr ladies cooking up a storm already at #Crabfest15 http://t.co/Vl0RUEduOx,0
9064,576570642780155904,1,It's the #mkr ladies cooking up a storm already at #Crabfest15 http://t.co/Vl0RUEduOx,0
9066,576559704207409152,1,Come on down! We're cooking ears?! @cityofmandurah thegoodguysau #CrabFest15 #MKR  #ChloeandKelly https://t.co/6kGw1LEjFR,0
9067,576550277995577344,1,"@mykitchenrules: What's a wodge, Woyd? #MKR http://t.co/aDKP3prhQ7""",0
9068,576548252163710976,1,RT @Tweet_deseballs: We gonna get turnt for #MKR rest easy brosss gone but never forgotten #A4MKR,0
9069,576548148375629824,1,We gonna get turnt for #MKR rest easy brosss gone but never forgotten #A4MKR,0
9070,576544708018585601,1,"@mykitchenrules #MKR 
Positive Polly; Negative Nancy? That's SO corny, guys! :•) 
http://t.co/cxs3DMreF1",0
9071,576540776345178112,1,"@YumchaAddict @LisaMRomano you never know, IRL I could be like Kat from #MKR lol",0
9072,576530838872952832,1,What a genius idea! Their trolley handle has aisle information and a cup holder. Someone tell PaknSave about this lol #MKR,0
9073,576525818169425923,1,#mkr Vida here http://t.co/etRq4qxjIH,0
9074,576524676370845697,1,#mkr Vida here http://t.co/2YDJf8a3MX,0
9075,576517369280921601,1,"Well hello @helenaandvikki nice to see you at #BigW I'll be ""taking you home"" with me. #TakingYouHome #mkr http://t.co/YlJg6KHy0J",0
9076,576494834854305793,1,Dave and Rob playing it safe #mkr @mkr #ShakeNBake http://t.co/zDpbAMhxr4,0
9077,575989888341782528,1,"hopes Kat &amp; Andre faces off with Vicky &amp; Celine in Sudden Death. 

Plot Twist: BOTH teams get eliminated.  #MKR",0
9078,575983950486622209,1,Ehh it's the boring stage now #mkr,0
9079,562697097401876481,1,"Wadhwa thinks women only disagree vocally with him because they want ""attention"". #stopwadhwa2015",0
9080,562697222195011585,1,"Wadhwa had other women write a book about being a woman in tech, then he published it with his own name on the title. #stopwadhwa2015",0
9081,562697338482077696,1,Wadhwa only cares about Wadhwa - not women in tech. #stopwadhwa2015,0
9082,562698077753331712,1,"RT @Auragasmic: Wadhwa is like most male ""allies"" who use women's suffering for their own financial &amp; career advancement  #stopwadhwa2015",0
9083,562698136104484865,1,"RT @desertfox899: Wadhwa is an unapologetic furtherer of Shanley's abusive Neo Nazi ex, Weev. #stopwadhwa2015",0
9084,562700163404562433,1,"Hell yeah, @ameliagreenhall. awesome post on wadhwa http://t.co/bdBDeRCswD #stopwadhwa2015",0
9085,562700440203456517,1,"totally forgot how that jerk invited me up to his office, too. lol no. my time is worth too much. #stopwadhwa2015",0
9086,562700798543818752,1,RT @wilkieii: https://t.co/ywFOmn0ycR This oblivious @wadhwa meltdown is in response to women who dared to speak up against him. #StopWadhw…,0
9087,562700840440709122,1,"RT @messypixels: ORLY --&gt; ""I have done more for the cause of women in tech than almost anyone."" #stopWadhwa2015 http://t.co/vGaOHhheQS",0
9088,562701195966681090,1,"@DennisCEarl have been traveling. barely managing CFPs, blogs out of the question",0
9089,562701596921200640,1,wadhwa started contacting journalists that follow me on twitter to tell them how disappointed he is in them. #stopwadhwa2015,0
9090,562703691783110658,1,wondering if there would be value in refusing to answer inquiries/provide quotes for press that insists upon quoting wadhwa. #stopwadhwa2015,0
9091,562703838407585792,1,"On one hand, he could get quoted more. But some reporters will look pretty dumb if all their women in tech stories are 100% about dudes.",0
9092,562704183242285057,1,@ncweaver I've ran into difficulties getting them to respond. Which is weird. Their news orgs have written stories about me in the past.,0
9093,562704249071886336,1,@ncweaver I'm guessing they are just used to tuning out complaints.,0
9094,562704332098113537,1,RT @ladyfleur: I am a woman in tech. Vivek Wadhwa does not speak for me. http://t.co/2bV5zLbmiR #stopWadhwa2015,0
9095,562704534741745664,1,"#stopwadhwa2015 because he is developing ties to gamergate. Relies on their support, talks to Milo.",0
9096,562704729965613059,1,#stopwadhwa2015 because he follows a pathetically low amount of female engineers. But he's cool with female reporters.,0
9097,562706485126643713,1,"@VeryWhiteGuy @Me you can just do that with twitter search. Unless you are looking to not block manually. ez enough to write, though.",0
9099,562707583149301761,1,"The best thing @wadhwa could do for women in tech is leave them the hell alone, creeper. #stopwadhwa2015",0
9100,562708785043890181,1,"Watching @wadhwa claim that he never received financial compensation. Oh, sweets. We know this isn't how that works. #stopwadhwa2015",0
9101,562709170668199936,1,"Money is the smallest part of success in tech. It's about accomplishment, connections, and rep - all of which wadhwa hides from women.",0
9102,562709424578760706,1,"Yeah, I've got a bit of a rageboner. Mentally speaking.",0
9103,562709884702306305,1,"Yo @wadhwa, we're going to save the world - and social media - from people like *YOU*. #stopwadhwa2015",0
9104,562710172792283137,1,@flyfishidaho never,0
9105,562710255046782977,1,"@flyfishidaho I'm not a shark, I'm the tree behind the shark.",0
9106,562710778613338112,1,@flyfishidaho but that tree is a creeper. look at it. Look into its eyes.,0
9107,562711107270610944,1,"My name is Randi Lee Harper.
Harper Lee is trending.
COINCIDENCE?",0
9108,562712013823279106,1,@LizQuilty I haven't heard anything about it. But I can keep my eyes open.,0
9109,562712435388600321,1,"RT @wadhwa: Sad thing is that women in tech debate is becoming radicalized. People with personal agendas beginning to dominate, pushing out…",0
9110,562712526992211974,1,The lack of self-awareness from @wadhwa right now is staggering and hilarious. #stopwadhwa2015,0
9112,562713061132627968,1,"RT @jbradfield: @wadhwa @freebsdgirl Personal agendas like ""wanting to work in tech without having their lives and livelihoods threatened e…",0
9113,562713106028433409,1,"RT @loopnotdefined: @wadhwa @freebsdgirl Yeah, ""women in tech"" is becoming ""radicalized"" because men are losing ground on it. THE HORROR.",0
9114,562714648978669568,1,Mom's dog just woke himself up by farting. He has been crying for the past 5 minutes and cannot be soothed. His butt has betrayed him.,0
9116,562715323003318273,1,hahahaha people in gamergate are now trolling #stopwadhwa2015 - I so called this. https://t.co/927mPEGQ9r,0
9118,562717865737207808,1,Today's socks. So perfect. http://t.co/DO0fD0I3r8,0
9120,562726266097659904,1,"""Stalk"" aka respond to a blog post he made about me after Id forgotten all about him. @PailOfAwesome @ProfessorF @chrisvcsefalvay",0
9121,562726368577089536,1,@Inglonias expanding? O_o,0
9122,562727217835573249,1,#GamerGate https://t.co/m7CvrqG8r7,0
9123,562728498834710529,1,Shingy http://t.co/LmRdnIx3ET,0
9124,562736780487974914,1,Uh. A GamerGater doesn't like reboot. http://t.co/UGwC1ROnPu,0
9125,562736939137531908,1,@chris_swenson I'd shopped off the website before :),0
9126,562737811250753537,1,Please take a moment to give your support to @Spacekatgal. GamerGate is mobbing her game on steam green light. http://t.co/RYNvSMWXWL ETHICS,0
9128,562738902055022594,1,RT @wilkieii: The @InnovatingWomen account is literally @wadhwa retweeting himself talking for women in tech. Seriously. Look at it. #StopW…,0
9129,562739061677625346,1,@wilkieii @InnovatingWomen @wadhwa also used his book account to RT criticism I sent to his personal acct - then blamed an intern.,0
9130,562739270168117251,1,RT @rsthau: Thought it was odd that #stopWadhwa2015 implied an annual event. Then I read the guy's tweets. Oy...,0
9131,562739670917070848,1,@Zython86 how is that related to wadhwa?,0
9132,562740122714927104,1,@Zython86 ah hah.,0
9133,562740201869824001,1,@Zython86 fuck errything about brietbart,0
9134,562740608302067712,1,"RT @femfreq: Reminder: In the game of patriarchy, women are not the opposing team, they are the ball.",0
9135,562740653063684097,1,@femfreq perfection.,0
9136,562741134888558592,1,"Oh wait wasn't someone from valve at the SJW dinner last night?

I kid. But that would be quite amusing. If it had happened. TOTALLY DIDN'T.",0
9137,562741329923670016,1,"I just want to hear the screams of ""collusion""",0
9138,562741463931699200,1,@ashleylynch @femfreq does it matter?,0
9139,562742343120736257,1,"@quantumdude @SonataSetShy @Spacekatgal at this point? You know it's getting mobbed by harassers with down votes aplenty, choice is yours.",0
9140,562742638391353346,1,@ashleylynch that's pretty not useful and not helpful. Explain.,0
9141,562742844096786432,1,@StephenAtWar @ashleylynch AH,0
9142,562744702395777024,1,@Spacekatgal I'll throw a vote your way once I get to a computer,0
9143,562746115830059009,1,"penguinman1337 is a regular poster to /baph, the board that coordinates targeted harassment/stalking/SWATing http://t.co/wLHXQ2kqJC",0
9144,562746190576771074,1,"Also, Linux sucks.",0
9145,562746475126738946,1,@StephenAtWar IT IS CHARGING OKAY???,0
9146,562762406909460481,1,@MyersNFL skill,0
9147,562763513631109123,1,RT @xor: Closing arguments today in the Silk Road trial. @sarahjeong and @susie_c are on it. http://t.co/I0rovjHgVp http://t.co/c1Rayuog34,0
9148,562765302308806656,1,RT @vivian_games: wait esports are excluding trans and lesbian players? jesus christ can we go ONE FUCKING DAY without the industry being r…,0
9149,562765341479419904,1,"RT @SecretGamerGrrl: .@vivian_games The actual rule is you are allowed 1 lesbian and/or trans player per 5-player team, which is much worse…",0
9150,562765681373224960,1,"@SecretGamerGrrl @vivian_games if there were 2 lesbians, there would be no gaming, only makeouts, OBVIOUSLY. Can't speak for trans.",0
9151,562765938433748994,1,"@Quinnae_Moon this is like vegan powers, right?",0
9152,562765989696528384,1,"RT @Quinnae_Moon: Also, I just found out about this: http://t.co/iSRfYMYrss What in Andraste's name is this nonsense?",0
9153,562766834962034688,1,RT @riotgames: LGBT players are welcome at official LoL tourneys. We're working with partners to ensure consistency with our values across …,0
9154,562767280736829441,1,I take a nap and LGBT can't play video games anymore wtf,0
9155,562767924205998081,1,Seeing these cute women in my TL tweeting about how they are into chicks &amp; I just want to be the most unsmooth person ever like HEY LAYDEEZ,0
9156,562768247809114113,1,@KiltsOfDeath so. Many. Jokes.,0
9157,562768377073393666,1,@SadSuspenders I'm a shark. But you're super cute too!,0
9158,562768499022778370,1,@KaitlynBurnell NOT FOR MUCH LONGER,0
9159,562768823150190593,1,"@Ethelmonster @SadSuspenders i'm visiting my moms house, and she's all, why are you laughing? I don't know how to explain this.",0
9160,562769120174047233,1,"RT @iglvzx: @freebsdgirl @SadSuspenders ""You really think I'm a sexy shark?"" http://t.co/kgg4REtA6u",0
9161,562769152793145344,1,"RT @flatluigi: @freebsdgirl lgbt too powerful, pls nerf",0
9162,562769948238700544,1,Is there a big-time VC who has strong feminist ally leanings? Curious. Not looking for funding.,0
9163,562770323222052864,1,@KaitlynBurnell I don't think I've ever asked anyone out before. Huh. Want to get some coffee when I get back into town?,0
9164,562770898214989824,1,"@KaitlynBurnell DOH! Haha, sure",0
9165,562771540782383104,1,"RT @loyalelectron: Way harsh, bank account application http://t.co/fEj9BMB8Bw",0
9166,562771827131707393,1,"RT @Hollapalooka: @freebsdgirl Which I *think* is called ""scissoring"".",0
9167,562777641145888768,1,At what point did people start confusing alpha with asshole?,0
9168,562779982926454784,1,Plz stop demonizing black women's sexuality k thx,0
9169,562780498909745153,1,"RT @shanselman: Reminder: Nerd Dinner/Tweetup tonight at 6pm Crossroads Mall in Redmond, WA. #codenewbie's welcome. http://t.co/U4tC8nQxO7",0
9170,562780594925764609,1,"@shanselman Will be there, just late as usual.",0
9171,562780875625336833,1,@luizpsc I fucking love her. She is hot as shit.,0
9172,562781353889255424,1,White women who need to ally for black women more.,0
9173,562781630893682688,1,"@luizpsc no one is perfect. We all make mistakes, and then we have to apologize for them. Celebrities aren't special.",0
9174,562781829053575174,1,"Like, we've all got our own shit happening, but we've got to do better.",0
9175,562782575656435717,1,@MariachiMacabre 19% is not the vast majority,0
9176,562782826068979712,1,@saintneko @SecretGamerGrrl @vivian_games Quick! Kiss a boy! And show me your birth certificate!,0
9177,562783117208215552,1,@AnnieKNK @BlutalTheDog @BeninCitizen @srhbutts @Cernowatch @a_man_in_black all this because I taunted him over his follower cnt back in sep,0
9178,562785889450229762,1,GamerGate = YouTube Comments as a Service,0
9179,562786361045164032,1,Pause in horror as you realize the harsh reality of that statement.,0
9180,562787691277090817,1,I'm not going to comment on if cernovich bought his followers. We don't know. It's speculation.,0
9181,562787838123851776,1,He stated in the past that people had bought him followers to try to get his account in trouble.,0
9182,562787963785191425,1,"Yes, a lot of his followers are bots. We have known this. This isn't news.",0
9183,562788214533279744,1,But saying that he did this is not okay. We don't know. We will probably never know. Don't be like them.,0
9184,562788823118405632,1,We already know his reach doesn't really extend beyond gamergate anymore. His follower count does not matter.,0
9185,562789357506269184,1,@MariachiMacabre it's cool. Don't worry about it,0
9186,562807085126418434,1,RT @dickc: @rich1 Vivek Wadhwa is the Carrot Top of academic sources.,0
9187,562821916957093888,1,Someone sent pizza to the wrong address. Again. /baph is so incredibly incompetent. FreeBSD is supportive as usual. http://t.co/RFiG4kp3nr,0
9188,562823091492257793,1,RT @pydanny: @freebsdgirl According to http://t.co/I3MCbLDclM SU is a for-profit firm (Benefit Corporation). On federal land (NASA research…,0
9189,562823259876761601,1,@herbiemarcuse @PailOfAwesome @ProfessorF @chrisvcsefalvay I guess you're bad at linkedin. Sad for you!,0
9190,562823280550498304,1,"RT @herbiemarcuse: @freebsdgirl This is all you'll ever be known for. Very sad, that, but funny too. :) @PailOfAwesome @ProfessorF @chrisvc…",0
9191,562823485480001536,1,@dickc i like you. Respect.,0
9192,562823930151731200,1,@dylanw heh. HEH.,0
9193,562824104630554624,1,@korvys literally my domain whois,0
9194,562824451101032448,1,Hey /baph I've said MANY times that I hate chocolate and bread. Plz do better. I like skittles tho.,0
